lat,lon,wheelchair
52.5416674,13.5923464,unknown
52.5410947,13.5944884,unknown
52.542057,13.5921909,unknown
52.5410104,13.5895269,unknown
52.541137,13.5915192,unknown
52.541975,13.5901712,unknown
52.5428397,13.5866135,unknown
52.5467252,13.5952453,unknown
52.5484566,13.5945916,unknown
52.5486725,13.5941156,unknown
52.5487715,13.5935573,unknown
52.5653044807745,13.5921697854697,unknown
52.5467410406998,13.6008064101412,unknown
52.5469672,13.5976446,unknown
52.5660564683239,13.5797175575524,unknown
52.5663948,13.5797015,unknown
52.5672147,13.5804757,unknown
52.5494068,13.6002587,unknown
52.5969651,13.6237451,unknown
52.5956784,13.599013,yes
52.6356539,13.6353442,unknown
52.5982295,13.6016044,yes
52.4193550832753,13.7510774219154,unknown
52.4173443218284,13.755734204045,unknown
52.4213698,13.7538181,no
52.4228557,13.753301,unknown
52.4228977,13.7446388,unknown
52.4190772,13.7382499,unknown
52.4224473,13.7420926,unknown
52.4195862,13.7552572,unknown
52.4283838,13.7525228,yes
52.4189919,13.755301,yes
52.4196857,13.7489368,unknown
52.418886,13.7499532,unknown
52.4192141,13.7500012,unknown
52.3914946,13.7366216,unknown
52.3915089,13.7362143,unknown
52.3934622,13.7102378,unknown
52.3782678,13.6523107,unknown
52.3779313,13.6528396,unknown
52.3899662,13.6967982,unknown
52.3785397,13.6510155,unknown
52.5601880479934,13.5641192092112,unknown
52.5582095,13.7195717,unknown
52.5586038,13.721283,unknown
52.558264,13.716999,yes
52.5582411,13.7174795,yes
52.5579353,13.7180581,unknown
52.5591764,13.7174237,yes
52.5594954,13.7177536,yes
52.5581097,13.7171496,no
52.5598678,13.7218968,unknown
52.6360793,13.7447362,unknown
52.6330344,13.7403928,unknown
52.6227245,13.7509596,unknown
52.6365523,13.7467617,unknown
52.6225163,13.7507797,unknown
52.6361328,13.7446017,unknown
52.6222441,13.7505475,unknown
52.6334153,13.740965,unknown
52.6209182,13.7445916,unknown
52.6214424,13.745853,unknown
52.6208182,13.7463424,unknown
52.6341172,13.7421438,unknown
52.6335454,13.7425005,unknown
52.6339806,13.742841,unknown
52.6392862,13.7502248,unknown
52.6342258,13.7423602,unknown
52.6332722,13.7412089,no
52.631139,13.732442,unknown
52.6309315,13.7328414,unknown
52.6295212,13.7346628,unknown
52.6313739,13.7333108,yes
52.6309042,13.7328568,unknown
52.6298204,13.7332388,unknown
52.6305317,13.7323965,unknown
52.6291753,13.7364055,unknown
52.6306658,13.7323418,unknown
52.6317951,13.7347279,unknown
52.6317718,13.7333243,unknown
52.6319071,13.7326396,unknown
52.6347341,13.7332551,unknown
52.6252747,13.7334933,unknown
52.6318293,13.7334046,unknown
52.631162,13.733358,unknown
52.630956,13.733196,unknown
52.6339161,13.7345042,unknown
52.6311261,13.7329686,unknown
52.6376169,13.7323999,limited
52.63822,13.73232,unknown
52.6291169,13.7314824,unknown
52.632729,13.735171,limited
52.6262641,13.7368111,unknown
52.6296383,13.7380714,unknown
52.629569,13.737232,unknown
52.632767,13.740251,yes
52.629819,13.737992,unknown
52.6297685,13.7379277,unknown
52.6296938,13.736795,unknown
52.6370139,13.737846,no
52.6257474,13.7399597,unknown
52.6369316,13.7367299,unknown
52.6252611,13.739671,unknown
52.6341549,13.7381795,unknown
52.6332886,13.7396182,unknown
52.6332707,13.7396518,unknown
52.4246467,13.7514935,yes
52.4251812,13.7518997,no
52.4244394,13.7525726,unknown
52.424666,13.7502875,unknown
52.4259159,13.748343,unknown
52.4252353,13.7429516,unknown
52.4259174,13.7446714,unknown
52.4254844,13.7429101,unknown
52.4254525,13.7431586,unknown
52.4261309,13.7498876,yes
52.4261461,13.749199,unknown
52.4261596,13.7491229,unknown
52.4261793,13.7427225,unknown
52.4253351,13.7436473,unknown
52.4266407,13.7419452,yes
52.4253627,13.743037,unknown
52.4258894,13.7493876,yes
52.4258248,13.7459851,unknown
52.4252002,13.7433476,unknown
52.4370541,13.7499685,unknown
52.4038111,13.7001173,unknown
52.3945309,13.7207981,unknown
52.3727071,13.7087822,unknown
52.4095378,13.66536,unknown
52.410155,13.7521219,yes
52.4123827,13.6623192,unknown
52.4123495,13.6623835,unknown
52.4110336,13.6635374,unknown
52.3756094,13.6581145,unknown
52.4156057,13.670132,unknown
52.4146364,13.6679416,unknown
52.4162747,13.6707899,unknown
52.4151513,13.7580287,limited
52.4006929,13.7618057,unknown
52.4002969,13.7558019,unknown
52.3988822,13.7573572,unknown
52.4164815,13.7547506,yes
52.4162238,13.6708863,unknown
52.4164335,13.6704901,unknown
52.4161145,13.6710807,unknown
52.416004,13.6712908,unknown
52.4163303,13.6706852,unknown
52.4150308,13.6681862,unknown
52.4043341,13.6982898,unknown
52.4260848,13.6415191,limited
52.4305871,13.6886133,unknown
52.4248805,13.7249501,unknown
52.4282117,13.7440814,yes
52.4319335,13.691517,unknown
52.4261416,13.722696,unknown
52.4272289,13.7279497,unknown
52.4266524,13.7418331,yes
52.4279403,13.7425643,unknown
52.4281226,13.7420452,unknown
52.4252936,13.7267399,unknown
52.432273,13.674758,unknown
52.6003452,13.7533338,unknown
52.6015514,13.7565499,unknown
52.6036931,13.7532858,unknown
52.6030668,13.7523797,unknown
52.6014108,13.7526738,unknown
52.6025656,13.7514329,unknown
52.6014949,13.7486302,unknown
52.601283,13.7472083,unknown
52.6025547,13.7467723,unknown
52.6018236,13.7465167,unknown
52.6031778,13.7464079,unknown
52.6024532,13.7507183,unknown
52.6018684,13.7468732,unknown
52.6031291,13.7460458,unknown
52.6008711,13.7595469,no
52.449818,13.75699,yes
52.4428708,13.676914,unknown
52.4492139,13.7550996,unknown
52.4432273,13.7566832,unknown
52.4438467,13.7586008,unknown
52.4451353,13.7598983,unknown
52.4486721,13.7545237,yes
52.4408056,13.7560427,unknown
52.4412326,13.7563458,unknown
52.4421354,13.6865321,unknown
52.4500238,13.7552734,yes
52.5665367,13.7283311,unknown
52.5695567,13.727311,unknown
52.5969428,13.6919249,unknown
52.596628,13.692234,unknown
52.565361,13.7262164,yes
52.5689065,13.7277468,limited
52.5649769,13.7265874,unknown
52.5654743,13.7264241,unknown
52.565142,13.725416,unknown
52.5653931,13.7260524,unknown
52.567854,13.7274468,yes
52.5678495,13.7280767,no
52.5680543,13.727831,yes
52.5651233,13.72951,no
52.5664714,13.7269554,unknown
52.5962813,13.6921368,unknown
52.4615479,13.7254589,unknown
52.4590922,13.7036182,unknown
52.4636405,13.7467655,unknown
52.46306,13.745042,unknown
52.4633302,13.6975768,unknown
52.4613942,13.7252832,unknown
52.4606791,13.72837,unknown
52.4618231,13.7254261,unknown
52.4637714,13.7472206,unknown
52.5639835,13.7262534,unknown
52.564408,13.726336,limited
52.5647607,13.7260305,no
52.5628265,13.7197225,yes
52.5635685,13.7244429,no
52.5640674,13.7248552,unknown
52.5642314,13.7251688,unknown
52.5616322,13.7232173,unknown
52.5641334,13.7264322,unknown
52.5618667,13.7243254,no
52.5620171,13.7238628,yes
52.5621228,13.724013,unknown
52.4547467,13.7382194,unknown
52.4547695,13.7394208,unknown
52.4558286,13.729624,unknown
52.4552271,13.7312937,unknown
52.4578507,13.7441156,unknown
52.4577056,13.7449153,unknown
52.4537249,13.7529239,unknown
52.4540026,13.7526457,unknown
52.459492,13.7288134,unknown
52.453286,13.74241,unknown
52.4530976,13.7423862,yes
52.4583906,13.7421614,unknown
52.455717,13.7399091,unknown
52.4535204,13.7533138,unknown
52.4533032,13.7535359,unknown
52.4577278,13.7461504,unknown
52.4582761,13.7441868,unknown
52.4578475,13.7461514,unknown
52.4583772,13.7449754,unknown
52.4578173,13.7419188,unknown
52.4581194,13.7434775,unknown
52.4531939,13.7500588,unknown
52.5218582612619,13.5920391177619,unknown
52.5221672,13.5913483,unknown
52.5228634,13.5926106,unknown
52.5221611,13.5935595,unknown
52.514178,13.74668,unknown
52.5207498461106,13.6987581098493,unknown
52.5078872195989,13.6489926464444,unknown
52.5086357,13.6139787,yes
52.515654,13.6474892,yes
52.5015855247846,13.6633195821135,yes
52.5090132,13.6853658,unknown
52.5084811,13.6843454,no
52.5049868,13.6463043,unknown
52.5163412370258,13.6486295408141,unknown
52.5216879139312,13.7006513644877,unknown
52.5216758071218,13.690620028505,unknown
52.5121981,13.6222167,unknown
52.5064404,13.6180458,unknown
52.3400979780127,13.3964433443014,unknown
52.3393946116832,13.6037484725435,unknown
52.3692129958519,13.6980231459555,unknown
52.3690456,13.6991263,unknown
52.3453071,13.6190452,yes
52.3667872,13.3146489,yes
52.3663885,13.3144195,yes
52.3658891,13.3138746,yes
52.3650118,13.30732535,unknown
52.3734079554681,13.6136025826421,unknown
52.4496501,13.5785146,no
52.4438783,13.7578353,unknown
52.4380954,13.693765,yes
52.4467055,13.6688898,unknown
52.4533882,13.7553399,unknown
52.4291171580401,13.5848060054969,unknown
52.4507028,13.6256018,unknown
52.3388339564613,13.5995167756249,unknown
52.41868,13.5787082,unknown
52.41888945,13.73885985,unknown
52.41857555,13.75839315,unknown
52.42141045,13.7520865,unknown
52.4285728,13.7522684,yes
52.4184546,13.754362,unknown
52.4284402,13.7422089,yes
52.4193919,13.7548642,yes
52.4202069,13.7579203,yes
52.4255504,13.7534862,yes
52.3960287185597,13.6311772003096,unknown
52.4284681393802,13.5854708620396,unknown
52.415127,13.555068,unknown
52.4132320205372,13.5707797832322,unknown
52.4183012333333,13.5459346,unknown
52.3933051,13.5831469,yes
52.4087751,13.5707546,unknown
52.4071418,13.5585227,yes
52.400977799183,13.5839222790284,unknown
52.4038854775463,13.5455426021587,unknown
52.4141077678257,13.5737407201253,limited
52.4052493,13.5568117,unknown
52.4164713,13.575771,unknown
52.4267045657468,13.6307290987876,unknown
52.4008246,13.582423,unknown
52.348449844498,13.2699315727366,unknown
52.3482426,13.2619044,unknown
52.3488916,13.2647899,unknown
52.3472627,13.2705638,unknown
52.3475446,13.2703982,unknown
52.3485291,13.2668651,unknown
52.4178851,13.2888077,yes
52.4032811,13.2534047,unknown
52.4201436665393,13.2793393699647,unknown
52.41930885,13.2813151,unknown
52.4205494258962,13.2804589547126,unknown
52.4123128327713,13.3174412033407,unknown
52.4092955,13.2679078,unknown
52.3964074,13.2839918,unknown
52.4099669,13.3085527,yes
52.422087,13.2532795,limited
52.4178902,13.2606983,unknown
52.4176751,13.2607284,unknown
52.4290967,13.3086377,unknown
52.4197981,13.3131627,yes
52.4128541,13.3119149,unknown
52.387918511713,13.2928350446885,unknown
52.4168577,13.2895542,yes
52.5466696,13.3717409,unknown
52.5508926661949,13.3632840160673,unknown
52.5514381918241,13.3631005262621,unknown
52.5525748512212,13.3612146335331,unknown
52.5525496145229,13.3614380577138,unknown
52.5524706511312,13.3610038949249,unknown
52.6678641,13.38042015,unknown
52.5691531,13.3693482,unknown
52.5681022751744,13.3697080006485,unknown
52.5682382377546,13.3695637702624,unknown
52.5666234,13.3625438,unknown
52.5925882,13.3796611,yes
52.5551187,13.381847,unknown
52.5689438,13.3637969,unknown
52.5978297061571,13.3770703234137,unknown
52.5569522223197,13.3760138480253,unknown
52.5510519,13.3722281,unknown
52.5587644,13.3787163,unknown
52.5957015453943,13.3577182813082,unknown
52.5949983593573,13.3611820233535,unknown
52.5962679057156,13.3610246885197,unknown
52.5983378,13.3558098,yes
52.6412807,13.3734614,unknown
52.59558,13.3757035,unknown
52.5285433,13.3289124,yes
52.5522332317839,13.3423388694472,unknown
52.5538775363289,13.3394734000026,unknown
52.5280322,13.3352141,yes
52.53017,13.3401888,no
52.4992773100519,13.3334082666422,unknown
52.5004048,13.3366841,unknown
52.528495,13.3289037,unknown
52.5880857,13.3349078,unknown
52.5267059,13.3373256,unknown
52.5290074,13.3288778,unknown
52.5268251,13.3325004,yes
52.4965941,13.3342813,unknown
52.5983453263462,13.3303403996084,unknown
52.544484,13.3342434,yes
52.6095333,13.3319828,unknown
52.5295062,13.3288692,limited
52.4980345,13.3290978,unknown
52.5926465,13.3333772,unknown
52.5795333,13.3350242,unknown
52.5871144,13.3959941,unknown
52.5870697,13.3974523,yes
52.6681714960312,13.3806333127841,unknown
52.5577211,13.3912892,unknown
52.5491946,13.3890215,yes
52.5683663256588,13.3999123358285,unknown
52.5805197,13.3928966,yes
52.5486453,13.3902169,yes
52.5936769,13.3983163,yes
52.5626702,13.3922249,unknown
52.5954473505793,13.3873809084795,unknown
52.6723474,13.3179436,yes
52.5124702415812,13.3198116749558,unknown
52.5294659,13.3188173,yes
52.6062709,13.3179468,no
52.4642259,13.3196035,unknown
52.4647398,13.3181533,unknown
52.4127245170035,13.31885779885,unknown
52.5704924941778,13.3202330555762,unknown
52.5091296,13.3198173,limited
52.5207031064961,13.318818022756,unknown
52.5204975740727,13.3184946350066,unknown
52.5248941,13.3188432,unknown
52.4547635,13.3192825,unknown
52.4883111,13.3197813,unknown
52.4276478372892,13.3200347314822,unknown
52.5088014,13.3203124,yes
52.4886132,13.3193928,unknown
52.4650731,13.3269225,yes
52.53869,13.3269364,unknown
52.5631919,13.3254604,unknown
52.5382482,13.3275577,unknown
52.5149596,13.3255054,unknown
52.4942184,13.3270563,yes
52.5283759,13.3284415,unknown
52.53556335,13.32483695,unknown
52.5355092491538,13.3250214440442,unknown
52.5836364183292,13.3258893195126,unknown
52.4202376,13.327162,unknown
52.4198861734478,13.3267002870849,unknown
52.4783217,13.3280706,unknown
52.5290451,13.3283478,unknown
52.5296942,13.3284239,yes
52.4615968,13.3247381,yes
52.6132159447313,13.334363400866,unknown
52.6179247,13.35337165,unknown
52.6431641120139,13.3394035211211,unknown
52.5973035,13.3512874,unknown
52.492138,13.366436,unknown
52.5040893,13.3463287,limited
52.5034271,13.3703981,yes
52.5030147305448,13.3488052074773,unknown
52.4823467,13.3573359,unknown
52.4960404,13.3711414,unknown
52.4962769,13.3710605,unknown
52.5053643,13.3481501,unknown
52.5025253,13.3643762,unknown
52.4829491562051,13.3458524243374,unknown
52.4984318,13.3457002,yes
52.4870949,13.3609404,unknown
52.5016018,13.3596174,yes
52.4998264,13.3595769,unknown
52.4951275,13.3641396,unknown
52.4900997,13.3582931,unknown
52.4883572,13.3462353,limited
52.5093555,13.3605761,unknown
52.5153052,13.3463058,unknown
52.4894021,13.3518417,unknown
52.4958929,13.3602709,no
52.4848196,13.3499396,unknown
52.4851022,13.3486992,yes
52.5030073,13.3551393,yes
52.4886474,13.3304207,yes
52.4165705,13.337318,limited
52.4338412,13.3419181,limited
52.4711443,13.3329019,unknown
52.4766863,13.3447634,limited
52.4771705498457,13.3331934130482,unknown
52.4675202,13.333315,yes
52.4585818076228,13.3303316203601,yes
52.4752844488103,13.3325034912535,unknown
52.4819379,13.3327039,unknown
52.4587887,13.3396009,yes
52.4780999,13.343126,unknown
52.4329370557919,13.3286880267422,unknown
52.4558209,13.3353831,unknown
52.4587392007913,13.3291538579915,yes
52.4590442,13.3319427,yes
52.4614601,13.3348001,unknown
52.4593243,13.3289739,limited
52.4924506726762,13.3227180203696,unknown
52.4924734554388,13.322363076532,unknown
52.5670044218463,13.3228357701504,unknown
52.4631271,13.3236499,unknown
52.5669976586545,13.3216497713153,unknown
52.570214468562,13.3221539884278,unknown
52.5702789575531,13.3218641741068,unknown
52.5702954584012,13.3217457562087,unknown
52.4559933,13.3239287,limited
52.5116645,13.3220571,yes
52.4937071,13.3208873,no
52.5660053,13.3206343,unknown
52.4154535,13.323253,unknown
52.607522,13.3215941,limited
52.605476349856,13.3204810635681,unknown
52.4772707,13.3205501,no
52.4789933,13.3213101,unknown
52.3588961040093,13.0926854256828,unknown
52.3592772,13.0937761,unknown
52.3781817,13.0976928,unknown
52.3770094109742,13.0916418697289,unknown
52.3485812041675,13.1041615238811,unknown
52.3593686,13.1116134,unknown
52.361985,13.1351673,unknown
52.3876501,13.121995,unknown
52.3761681,13.130578,yes
52.3829432,13.1221024,no
52.373560740245,13.1300866675893,unknown
52.3565741,13.1155439,unknown
52.3859851,13.1178232,unknown
52.3677495,13.1285892,unknown
52.3778032,13.1308935,unknown
52.379043,13.1130818,unknown
52.3800271,13.1318603,unknown
52.3760834,13.1338133,unknown
52.3557837,13.1171069,unknown
52.35647,13.1301738,unknown
52.3804553,13.1255201,unknown
52.35689,13.1153881,unknown
52.4104377,13.22812525,unknown
52.4246416999218,13.2336899566661,unknown
52.4166757,13.1979737,unknown
52.4172141,13.1956632,unknown
52.4005076302037,13.2008861342075,unknown
52.4150358,13.2240783,no
52.4099272169779,13.2512235616052,unknown
52.4003147,13.2013145,limited
52.4217555,13.1932598,yes
52.4059646,13.1857115,yes
52.4024054,13.1998683,unknown
52.4160845,13.1958908,unknown
52.4171307618713,13.1594964447302,unknown
52.4342835,13.1915573,yes
52.4142673,13.1574613,unknown
52.3825546,13.1009093,yes
52.397861,13.0946799,unknown
52.3941015,13.1016985,yes
52.3953474608803,13.0948138225227,yes
52.3853209,13.1062031,yes
52.3865507,13.105193,yes
52.3900816,13.0995879,unknown
52.3746791,13.0992745,unknown
52.390057,13.0994805,unknown
52.3935835,13.0998927,unknown
52.3783972,13.0982613,yes
52.4030559030185,13.0927040083951,unknown
52.3941892,13.101842,limited
52.392443,13.1022092,limited
52.3924955,13.1028049,unknown
52.4042600194237,13.1005433643181,unknown
52.3791049,13.1064342,unknown
52.392539,13.1033208,no
52.386709,13.1030541,no
52.3867317,13.1029318,no
52.377981,13.1078678,unknown
52.403176715081,13.0934682876451,unknown
52.3703749,13.1005241,unknown
52.3911181,13.1006316,unknown
52.3890965,13.1007815,limited
52.3727965758586,13.0977712397446,unknown
52.3925811,13.2168552,unknown
52.3964023,13.2483131,unknown
52.3798937463327,13.1448273985857,unknown
52.3800054802191,13.1439515861144,unknown
52.3716722,13.1383805,unknown
52.3894261328029,13.1948654154839,unknown
52.3857916,13.2392493,unknown
52.3679486559514,13.1441547851422,unknown
52.3666388328135,13.1406772915049,unknown
52.3692516369986,13.1429268609381,unknown
52.3692649376703,13.1423052480002,unknown
52.3690975035198,13.1426614486743,unknown
52.370227,13.1402975,yes
52.3690517710452,13.1424361412162,unknown
52.3894089,13.1937838,unknown
52.3963002277994,13.1658701031124,unknown
52.3951445662676,13.163334774118,unknown
52.3843144,13.1416901,unknown
52.3692843,13.1840335,unknown
52.3798523,13.1710313,unknown
52.3871891,13.2021654,unknown
52.38843,13.2024215,yes
52.3785538,13.1673266,unknown
52.3891823,13.1924056,no
52.387577,13.186071,unknown
52.382682069618,13.1376015889148,unknown
52.37595725,13.13577905,unknown
52.3659203953907,13.1367127156164,unknown
52.3649771,13.1380156,unknown
52.3648752313028,13.1368052920334,unknown
52.3643143,13.1373717,unknown
52.3846857800695,13.1365341028716,yes
52.4119165,13.1414132,no
52.40435035,13.1400581,unknown
52.4051735973474,13.1401620791006,unknown
52.4065070168836,13.1396370464792,unknown
52.4115107274188,13.1368092154952,unknown
52.3659534681072,13.1396519364273,unknown
52.3759423,13.1399691,yes
52.3648288650392,13.1369441418109,unknown
52.3761346666667,13.1380173333333,no
52.3862279,13.1400915,yes
52.3628801843998,13.1398131568223,unknown
52.3628132480995,13.1383703527903,unknown
